node-num latitude lontitude x-coordinate y-coordinate
9093 132.434693306 34.398797389 264183.5746164167 3809358.8992865435
9094 132.4344945 34.394230833 264152.47307719314 3808852.8134554387
9095 132.435242111 34.39960875 264236.3135272253 3809447.622987431
9096 132.435505167 34.4 264261.59885780653 3809490.410618823
9097 132.435428667 34.396940194 264245.976466315 3809151.177411631
9098 132.435305917 34.398573167 264239.27333912754 3809332.6017130963
9099 132.435740278 34.397073167 264275.002163854 3809165.2025795802
9100 132.436213667 34.399221444 264324.55808732077 3809402.400539914
9101 132.436523667 34.398783694 264351.83349083795 3809353.1218080176
9102 132.436268472 34.396315472 264321.443364613 3809079.926123061
9103 132.436553528 34.398116028 264352.7059057548 3809278.9910504078
9104 132.437125361 34.393040139 264391.0480873893 3808714.615147462
9105 132.436840972 34.398694194 264380.75784082554 3809342.456056299
9106 132.437201528 34.398547806 264413.4995165195 3809325.3794967076
9107 132.436764111 34.397368556 264369.97172999335 3809195.5874989284
9108 132.436882694 34.397597 264381.5161679613 3809220.6520533315
9109 132.437145472 34.393516972 264394.2347078192 3808767.4613748793
9110 132.437322278 34.39973625 264427.9356228799 3809456.927705748
9111 132.438109778 34.396908083 264492.4135302912 3809141.3808368472
9112 132.437380417 34.395369167 264421.0330705369 3808972.371015912
9113 132.437847528 34.392899583 264457.06003796664 3808697.3451293996
9114 132.4377385 34.392920806 264447.0939843436 3808699.952720596
9115 132.437716472 34.392471778 264443.80936825566 3808650.1952362065
9116 132.437863 34.399156944 264476.0285924422 3809391.410768983
9117 132.438574917 34.397888611 264537.93163799215 3809249.065536971
9118 132.437939194 34.396543917 264475.70727741346 3809101.3819778245
9119 132.438444333 34.39929575 264529.869657735 3809405.4567755954
9120 132.438291417 34.398897778 264514.693666289 3809361.6668546363
9121 132.438516111 34.399642833 264537.44249696285 3809443.790374246
9122 132.438234444 34.392393528 264491.21984752687 3808640.3114635055
9123 132.438584472 34.394025611 264527.9813057266 3808820.5377844833
9124 132.438477194 34.397704222 264528.4292209499 3809228.8391644876
9125 132.438701111 34.39826375 264550.58660126536 3809290.3848212473
9126 132.439432389 34.393856306 264605.4751796932 3808799.7875991515
9127 132.438946056 34.397790833 264571.7832478648 3809237.3570691706
9128 132.439490861 34.398965944 264625.170458921 3809366.4412679104
9129 132.439608111 34.399314972 264636.9293768877 3809404.8850454427
9130 132.439393889 34.393066389 264599.7215114025 3808712.2550712214
9131 132.439755806 34.39583525 264640.759061927 3809018.551811828
9132 132.440662111 34.397412389 264728.5120401934 3809191.392144179
9133 132.440382833 34.393664833 264692.3349304001 3808776.3410071665
9134 132.440078556 34.393465028 264663.7959761383 3808754.8841116293
9135 132.441309722 34.39221425 264773.5035616014 3808613.282570259
9136 132.440518972 34.392829056 264702.51238918875 3808683.3159281337
9137 132.440915389 34.396494389 264749.22960494435 3809088.9744582977
9138 132.4410405 34.39690525 264761.8842149668 3809134.258977144
9139 132.441666667 34.394375639 264812.37748389225 3808852.2071699803
9140 132.441666667 34.391774667 264805.095675276 3808563.693181539
9141 132.441666667 34.392143167 264806.1273164145 3808604.569203725
9142 132.441666667 34.394971417 264814.0455214877 3808918.2941263313
9143 132.441294167 34.392679833 264773.37684488995 3808664.9636801677
9144 132.441666667 34.392607722 264807.4278840262 3808656.1001712275
9145 132.44148 34.398354806 264806.35505011864 3809294.0315164137
9146 132.441666667 34.393919139 264811.0994090128 3808801.569695128
9147 132.441666667 34.395439056 264815.35481800593 3808970.1672071335
9148 132.441666667 34.397876583 264822.1796645415 3809240.55111249
9149 132.4415775 34.393423667 264801.5130371402 3808746.816181728
9150 132.441041111 34.393530778 264752.49022528226 3808759.9425633536
9151 132.434272278 34.398176139 264143.1175291304 3809290.9666135334
9152 132.434219611 34.39810825 264138.0842426628 3809283.558569196
9153 132.434931 34.397940222 264203.02358942816 3809263.2642344264
9154 132.434715694 34.397662194 264182.44591835514 3809232.924832675
9155 132.439239639 34.398405694 264600.5010502594 3809304.878809781
9156 132.438768389 34.398499611 264557.4338532047 3809316.3915179265
9157 132.438830306 34.398702194 264563.6948595196 3809338.7192924037
9158 132.438248472 34.398790167 264510.44326339685 3809349.829843617
9159 132.438949944 34.39911525 264575.8531039696 3809384.2598037114
9160 132.438147833 34.398529639 264500.45925825107 3809321.1645086166
9161 132.438112333 34.398440944 264496.9464153694 3809311.4084683387
9162 132.437558472 34.398720833 264446.80500479485 3809343.7427751394
9163 132.437799778 34.398971639 264469.6958555022 3809371.0026493324
9164 132.437723917 34.39890775 264462.54146756575 3809364.092063095
9165 132.437541611 34.399257444 264446.75965364045 3809403.305904925
9166 132.437686667 34.399579083 264460.9991503748 3809438.6467139167
9167 132.433410972 34.39386075 264051.8003273785 3808814.284042964
9168 132.433666722 34.395947 264081.17666861124 3809045.107398047
9169 132.436504611 34.396817167 264344.5639523157 3809135.027779626
9170 132.436617389 34.397056778 264355.6060806478 3809161.3445147974
9171 132.434233861 34.398426056 264140.2869615765 3809318.778270753
9172 132.434396778 34.398353083 264155.06195191736 3809310.3044680837
9173 132.437624583 34.392498194 264435.43383437296 3808653.339036007
9174 132.43920575 34.393706806 264584.21610321593 3808783.7307091327
9175 132.440007083 34.393740778 264657.9963112308 3808785.6378033147
9176 132.440506806 34.393639583 264703.6639078919 3808773.2522792732
9177 132.437749222 34.394008417 264451.12954667595 3808820.571678162
9178 132.437410944 34.393865694 264419.62368851434 3808805.526393636
9179 132.437250917 34.393696444 264404.43406311434 3808787.1242647595
9180 132.437220278 34.393738056 264401.73341435625 3808791.811332441
9181 132.437735083 34.393791333 264449.2207183209 3808796.5243733106
9182 132.439848278 34.392974972 264641.2481795325 3808701.059193823
9183 132.440745167 34.393165 264724.2527899359 3808720.055507623
9184 132.436445389 34.394974333 264333.9482909335 3808930.747940952
9185 132.435839444 34.395331806 264279.2337078047 3808971.810239868
9186 132.436851083 34.394837167 264370.86781089986 3808914.5892979796
9187 132.437034278 34.394777194 264387.5447250172 3808907.510796017
9188 132.437083694 34.395311056 264393.5860083165 3808966.6148754493
9189 132.437305472 34.395241 264413.7823232776 3808958.328245973
9190 132.436671194 34.395433778 264356.00033146294 3808981.187055577
9191 132.436708806 34.395510278 264359.6734044638 3808989.585403411
9192 132.435975667 34.395653111 264292.6612044538 3809007.134338298
9193 132.434919528 34.395461972 264195.0115427511 3808988.3892776733
9194 132.4369815 34.396082861 264386.354022357 3809052.465447161
9195 132.437181361 34.396491583 264405.8777314781 3809097.3385019805
9196 132.43761125 34.39635425 264445.0209317405 3809081.1053423723
9197 132.437815361 34.396279556 264463.57953386696 3809072.345404498
9198 132.437728944 34.396614361 264456.57232781616 3809109.6847306774
9199 132.437310944 34.396756583 264418.5361396244 3809126.432522521
9200 132.439518306 34.396755556 264621.4996754131 3809121.1889278786
9201 132.441163278 34.397308306 264774.3023488054 3809178.683151551
9202 132.435111806 34.399414472 264223.7870132513 3809426.3757648114
9203 132.435787194 34.399396778 264285.8372045383 3809422.8416380426
9204 132.434547333 34.398578694 264169.53868092736 3809334.9801170314
9205 132.435178389 34.398355472 264226.93631031446 3809308.750472361
9206 132.435005694 34.398059667 264210.22691368696 3809276.3399406835
9207 132.434658389 34.398038222 264178.2325539478 3809274.7693833667
9208 132.435608833 34.398181361 264266.0261421519 3809288.435575138
9209 132.435748556 34.398412694 264279.5226699834 3809313.771297717
9210 132.436195417 34.398253167 264320.1630130888 3809295.0361808245
9211 132.436354667 34.398488139 264335.4650577557 3809320.730215691
9212 132.436050722 34.397996222 264306.13753941644 3809266.870940863
9213 132.43705575 34.397930417 264398.363722038 3809257.234159446
9214 132.437230417 34.398266944 264415.3680084142 3809294.157523976
9215 132.437914667 34.397991611 264477.51144709776 3809262.02535389
9216 132.437873333 34.397907056 264473.47374533955 3809252.7421133853
9217 132.438286333 34.397770417 264511.0653856561 3809236.6254381905
9218 132.43820175 34.397126306 264501.4821580354 3809165.3736023535
9219 132.438012167 34.397199917 264484.2565229644 3809173.979574403
9220 132.437598139 34.39734025 264446.5804925583 3809190.508494212
9221 132.441666667 34.398317694 264823.4147794391 3809289.4815807003
9222 132.440338861 34.4 264706.0387454275 3809479.17497009
9223 132.437446694 34.4 264440.11499811156 3809485.8950964664
9224 132.438087806 34.4 264499.0628251259 3809484.4047776232
9225 132.438589083 34.4 264545.15334454365 3809483.2397773247
9226 132.43910225 34.4 264592.3370975775 3809482.0473805307
9227 132.43983825 34.4 264660.009485065 3809480.3376260516
9228 132.4352785 34.4 264240.75766917143 3809490.9380148603
9229 132.441666667 34.393407 264809.6655779789 3808744.760441928
9230 132.441666667 34.39587425 264816.57328904956 3809018.4413135783
9231 132.441666667 34.396318472 264817.8170510103 3809067.716858162
9232 132.439317222 34.399308528 264610.1649658894 3809404.845982125
9233 132.439220833 34.399039139 264600.54725692386 3809375.1877721893
9234 132.439898278 34.399253722 264663.4377149957 3809397.4168652343
9235 132.435210528 34.397020333 264226.14361408626 3809160.574433925
9236 132.438445667 34.395204306 264518.52202940604 3808951.6077467087
9237 132.439701917 34.393382056 264628.93029083824 3808746.5551242605
9238 132.434707167 34.394582028 264173.01430441823 3808891.275066754
9239 132.440582083 34.39319975 264709.35395135765 3808724.2888061926
9240 132.440807028 34.393155 264729.9131281106 3808718.8026342737
9241 132.439633694 34.393395861 264622.6956321334 3808748.244909042
9242 132.440194972 34.393282194 264673.9886447768 3808734.3328146627
9243 132.441022556 34.393120583 264749.63533392956 3808714.484562557
9244 132.441314389 34.393073111 264776.33752855705 3808708.5412842995
9245 132.44163275 34.393016833 264805.4544471457 3808701.5597070167
9246 132.436714333 34.4 264372.777157046 3809487.5979885333
9247 132.441666667 34.393010111 264808.55442429485 3808700.7353503997
9248 132.440946806 34.400444028 264763.1806471915 3809527.017401814
9249 132.441666667 34.401861556 264833.338132535 3809682.5864278697
9250 132.441575722 34.401686194 264824.4851991385 3809663.345392484
9251 132.441513306 34.401566806 264818.41206743976 3809650.247089708
9252 132.441438111 34.401419306 264811.08523341466 3809634.060114077
9253 132.441278528 34.401106778 264795.5371573359 3809599.763214388
9254 132.441098556 34.400744583 264777.9751976625 3809560.004329901
9255 132.441231028 34.401011417 264790.9026962095 3809589.29550901
9256 132.434032528 34.404796917 264139.6682080863 3810025.939886022
9257 132.433574306 34.404979444 264098.0515757814 3810047.25374976
9258 132.433485917 34.40763975 264097.39933661744 3810342.5564087336
9259 132.43341475 34.408127194 264092.22599063464 3810396.7923154505
9260 132.43667725 34.400016083 264369.4126369814 3809489.468245368
9261 132.436245 34.400196222 264330.17436292086 3809510.4556091484
9262 132.435777333 34.400399972 264287.74607794255 3809534.144609581
9263 132.436918111 34.400434972 264392.7340367998 3809535.3736881334
9264 132.439871917 34.400100167 264663.3857164653 3809491.370513508
9265 132.440049389 34.400631361 264681.1919437493 3809549.881334874
9266 132.437539667 34.400197083 264449.2162696039 3809507.5405158666
9267 132.439175333 34.400247694 264599.75105911377 3809509.353197207
9268 132.438194694 34.40047325 264510.21775117255 3809536.651913869
9269 132.438660806 34.400371389 264552.7891745961 3809524.269672459
9270 132.439168611 34.407472944 264619.38655105187 3810310.834620774
9271 132.439110472 34.407519 264614.17048566765 3810316.078506797
9272 132.438344472 34.408150389 264545.5166528084 3810387.895961315
9273 132.437717639 34.407639111 264486.4531768275 3810332.639182281
9274 132.437336972 34.407251694 264450.368600148 3810290.5497107813
9275 132.437071889 34.406950917 264425.15343541745 3810257.802185945
9276 132.436763083 34.40565075 264393.11399908457 3810114.2982778554
9277 132.436983 34.405828972 264413.8332153319 3810133.5562588964
9278 132.433435 34.405263611 264086.04203992704 3810079.0996157746
9279 132.434970667 34.405318611 264227.3865303551 3810081.625518097
9280 132.434739556 34.405006111 264205.26054158877 3810047.4990796046
9281 132.434477639 34.404692778 264180.29972123867 3810013.351992712
9282 132.441341639 34.405031778 264812.33272882603 3810034.999708955
9283 132.441666667 34.405408167 264843.2700852806 3810075.9963922817
9284 132.441666667 34.404914833 264841.88849547703 3810021.2730098073
9285 132.441207694 34.404649056 264798.9457405072 3809992.8569885534
9286 132.440576667 34.404905972 264741.6482579503 3810022.820738937
9287 132.440028778 34.404519972 264690.1932379661 3809981.2758659944
9288 132.441378889 34.403973722 264812.79412971187 3809917.547711037
9289 132.441016806 34.404112389 264779.89200287 3809933.770043746
9290 132.440812861 34.403747278 264760.1181581742 3809893.7434045975
9291 132.441666667 34.403858333 264838.9298089611 3809904.0800984977
9292 132.439611139 34.404235333 264650.9972403429 3809950.6722088293
9293 132.439200139 34.4039235 264612.3351567294 3809917.03676574
9294 132.438208 34.403160556 264518.9765740349 3809834.7122486113
9295 132.438522639 34.403059806 264547.62286146794 3809822.805219772
9296 132.43891975 34.402938278 264583.79368701094 3809808.401831829
9297 132.4386805 34.402200083 264559.7267230593 3809727.0730024907
9298 132.43884525 34.402470722 264575.63317301904 3809756.7109781886
9299 132.438163389 34.402489 264512.99174485914 3809760.323117574
9300 132.437921833 34.4021035 264489.70114100317 3809718.1227353383
9301 132.437338944 34.402346611 264436.78998074826 3809746.4450835553
9302 132.437292333 34.402296056 264432.36258240533 3809740.9456074676
9303 132.439014611 34.403555 264594.2443381949 3809876.5917219995
9304 132.440246889 34.401230389 264701.02951234556 3809615.8701984896
9305 132.440748417 34.401122361 264746.8397931012 3809602.7225096
9306 132.439445722 34.401060278 264626.88959329575 3809598.8614243814
9307 132.439567556 34.401380639 264638.98944537307 3809634.1146466588
9308 132.438535056 34.401154361 264543.4221589335 3809611.4135813117
9309 132.437735611 34.400604806 264468.3759921653 3809552.311954236
9310 132.43796025 34.401017389 264490.187544112 3809597.5558235087
9311 132.438130167 34.401332972 264506.6955088055 3809632.167133106
9312 132.438832778 34.401715472 264572.369182772 3809672.9633469693
9313 132.437576944 34.401566417 264456.4843049593 3809659.3481764854
9314 132.437740528 34.401821139 264472.2393419503 3809687.2231032816
9315 132.437389889 34.4012225 264438.32095874636 3809621.6338233054
9316 132.4371385 34.40081075 264414.05198837724 3809576.54466271
9317 132.440574222 34.400526472 264729.1541230398 3809537.0276455004
9318 132.4366005 34.401505611 264366.53501709015 3809654.873703297
9319 132.436643611 34.401556083 264370.6404533912 3809660.372084701
9320 132.436692861 34.400955639 264373.4840617282 3809593.6528611262
9321 132.43627775 34.401090528 264335.6951103387 3809609.5809793775
9322 132.43834375 34.406923111 264542.0085794736 3810251.760889034
9323 132.438376306 34.406899139 264544.9345094767 3810249.026108129
9324 132.440268333 34.404933889 264713.37801610504 3810026.633502422
9325 132.440301194 34.404900306 264716.3051814998 3810022.8319677636
9326 132.438523611 34.406932722 264558.5717002526 3810252.408964116
9327 132.440362472 34.405018333 264722.2698323452 3810035.781878594
9328 132.440400833 34.404976139 264725.6785445727 3810031.0123929163
9329 132.438457361 34.406990278 264552.64216458227 3810258.947381347
9330 132.438037611 34.408279944 264517.6680546495 3810402.980236078
9331 132.436355917 34.406126861 264357.0152890495 3810168.0582842226
9332 132.436402333 34.406973833 264363.6596889132 3810261.901375078
9333 132.433873056 34.405096111 264125.846633993 3810059.49952339
9334 132.441415972 34.405620583 264820.8160769115 3810100.1407168363
9335 132.433889222 34.403486917 264122.81274631136 3809880.960659619
9336 132.433803972 34.402836417 264113.1473954938 3809809.0018820963
9337 132.433767556 34.402792194 264109.67496840097 3809804.1811957983
9338 132.433539167 34.402514917 264087.8971966531 3809773.9557940504
9339 132.433452611 34.402572222 264080.09991757164 3809780.5139493714
9340 132.4340965 34.403181222 264141.0118011811 3809846.568616523
9341 132.436244806 34.401061167 264332.5836801202 3809606.400716162
9342 132.436305917 34.401151861 264338.45703390625 3809616.3188721985
9343 132.436717361 34.405700667 264389.05038224685 3810119.9416959267
9344 132.436902278 34.401858667 264395.2723699473 3809693.3348945966
9345 132.437848778 34.4075355 264498.2191974218 3810320.841177882
9346 132.43847475 34.401867028 264539.8754713094 3809690.606795893
9347 132.437710833 34.4027145 264472.0146208009 3809786.38883595
9348 132.438964639 34.403238778 264588.7633159928 3809841.630694293
9349 132.439595139 34.403336861 264647.00803767843 3809851.0457685054
9350 132.439719861 34.403718667 264659.54531629244 3809893.108126585
9351 132.439715194 34.401702389 264653.4656422484 3809669.4620176144
9352 132.438089889 34.403265472 264508.4113401938 3809846.6246601143
9353 132.44042375 34.401749306 264718.7447689269 3809673.0206616023
9354 132.440264778 34.402768444 264706.9836768918 3809786.438363662
9355 132.440715472 34.40260525 264747.9647186808 3809767.2893683612
9356 132.439744083 34.402956806 264659.63722671656 3809808.5419271574
9357 132.440413639 34.403029306 264721.40128601086 3809815.028941016
9358 132.440834861 34.402881833 264759.7165152977 3809797.69229502
9359 132.4406025 34.403370778 264739.7223489942 3809852.468367144
9360 132.441053528 34.402473333 264778.6771979974 3809751.8714857954
9361 132.441215361 34.402737222 264794.2957855043 3809780.7678204533
9362 132.441568278 34.4024585 264825.96353352594 3809749.031165062
9363 132.441661694 34.404466083 264840.174555346 3809971.506681729
9364 132.44116625 34.403604472 264792.20946613594 3809877.082071645
9365 132.441666667 34.403580111 264838.15067256015 3809873.2181549883
9366 132.441666667 34.40267 264835.60202502133 3809772.263550105
9367 132.433734167 34.407800556 264120.67470178066 3810359.8158848677
9368 132.433994611 34.403199556 264131.6953344155 3809848.839535382
9369 132.435062833 34.406130639 264238.14032758697 3810171.485913835
9370 132.435230361 34.406243972 264253.86097878194 3810183.6676079165
9371 132.435212694 34.406123972 264251.8997643797 3810170.397619489
9372 132.435266694 34.406076472 264256.7311400728 3810165.0029799943
9373 132.441666667 34.404474583 264840.6555830113 3809972.438006221
9374 132.437645583 34.407696861 264479.99049832893 3810339.212669758
9375 132.437032222 34.407730778 264423.6946062673 3810344.4011373622
9376 132.43724675 34.407848472 264443.7480267562 3810356.9575756756
9377 132.438485 34.408062889 264558.19104387466 3810377.86333405
9378 132.438619639 34.40833025 264571.3190985541 3810407.2076398227
9379 132.439058389 34.408032083 264610.8205433688 3810373.11364236
9380 132.438764167 34.407801111 264583.12292083167 3810348.176610703
9381 132.439861 34.4080475 264684.6536959325 3810372.9590793033
9382 132.440275222 34.408333333 264723.5371413396 3810403.703176276
9383 132.438128 34.407285361 264523.1887665015 3810292.4452316086
9384 132.437275056 34.406172333 264441.64806182374 3810170.9647123287
9385 132.436458056 34.405997694 264366.04342092125 3810153.492754339
9386 132.436249056 34.405331972 264344.9596820315 3810080.1331529426
9387 132.4358215 34.405213694 264305.31800509145 3810068.007704913
9388 132.436054306 34.40552175 264327.5869341539 3810101.6374621224
9389 132.435960306 34.405104028 264317.77209771785 3810055.5199897285
9390 132.436482778 34.407594972 264372.79882684094 3810330.614611922
9391 132.436157417 34.40800275 264344.03034048167 3810376.6045630015
9392 132.435733694 34.408333333 264306.00233630394 3810414.260553727
9393 132.438616472 34.408333333 264571.03657888854 3810407.5569843035
9394 132.43862475 34.408333333 264571.79763387074 3810407.537745645
9395 132.438019972 34.406653528 264511.484796065 3810222.6097866553
9396 132.436069444 34.401144972 264316.6951906051 3809616.1047543343
9397 132.436463333 34.401651361 264354.3322211684 3809671.3601463004
9398 132.437070972 34.402057694 264411.34114147996 3809715.019835558
9399 132.437549722 34.402779083 264457.3826981338 3809793.9273016555
9400 132.437682556 34.4026865 264469.3362097236 3809783.3486524294
9401 132.437146222 34.402374278 264419.14802762796 3809749.9621703504
9402 132.441666667 34.401531389 264832.4135766116 3809645.962463556
9403 132.440383028 34.405152417 264724.53545683005 3810050.6074967054
9404 132.441666667 34.405903194 264844.65643390815 3810130.9075753973
9405 132.438908028 34.40284075 264582.4425235725 3809797.610709832
9406 132.439693056 34.402563056 264653.842167121 3809764.983482243
9407 132.439240194 34.402312361 264611.50181620196 3809738.227026142
9408 132.43904625 34.402015444 264592.8375863748 3809705.7419213573
9409 132.4398025 34.401892639 264662.0260729273 3809690.362822945
9410 132.440619111 34.4023225 264738.31285523425 3809736.1489026635
9411 132.440085611 34.402429028 264689.55943705287 3809749.2045395393
9412 132.437428444 34.40664025 264457.06309859344 3810222.5121179824
9413 132.437196417 34.406851528 264436.32352702087 3810246.4878076757
9414 132.43762875 34.406456972 264474.9649180074 3810201.716150669
9415 132.436912167 34.406529361 264409.2859945566 3810211.4121850296
9416 132.436792694 34.406633333 264398.593497996 3810223.223211266
9417 132.436441417 34.407481667 264368.6782009945 3810318.142367489
9418 132.435806917 34.406192111 264306.72363565664 3810176.573338508
9419 132.440351972 34.404842056 264720.8105376485 3810016.252620497
9420 132.437906944 34.408333333 264505.8046539759 3810409.2062092335
9421 132.440415389 34.408333333 264736.4236769169 3810403.3776380285
9422 132.436860333 34.408333333 264409.58228193806 3810411.6397845442
9423 132.437278306 34.408333333 264448.009507617 3810410.667796103
9424 132.441666667 34.40091475 264830.6868433959 3809577.561432171
9425 132.441666667 34.405762222 264844.26163276564 3810115.2701667594
9426 132.435029222 34.405392806 264232.97842961806 3810089.719387425
9427 132.438443556 34.4071215 264551.74092418817 3810273.535366041
9428 132.436003556 34.407999694 264329.87616851216 3810376.6235112455
9429 132.439128194 34.404278944 264606.7167872619 3809956.631796387
9430 132.438300306 34.407022556 264538.2932757707 3810262.8928778106
9431 132.435836028 34.406330694 264309.789087152 3810191.878043962
9432 132.435529389 34.406252472 264281.377306911 3810183.9146538177
9433 132.441666667 34.402424889 264834.91563368763 3809745.0744684613
9434 132.441367778 34.402521833 264807.70624952554 3809756.5218359022
9435 132.43983325 34.403090167 264668.209229072 3809823.127962393
9436 132.435149944 34.414126333 264268.601357873 3811058.212765152
9437 132.440923306 34.408781111 264784.3745291686 3810451.8682363075
9438 132.437705167 34.40865425 264488.15407013905 3810445.273277225
9439 132.438841806 34.415746417 264612.5402172777 3811229.335693653
9440 132.43867025 34.415730361 264596.72422885185 3811227.9533950477
9441 132.437791278 34.416523611 264518.1467581907 3811317.9886801513
9442 132.437521361 34.416228972 264492.5070830069 3811285.9331908417
9443 132.438750306 34.415410194 264603.1857958494 3811192.2525245626
9444 132.4378945 34.415464028 264524.66317179974 3811200.2134856717
9445 132.44065175 34.416218167 264780.2484086538 3811277.4599396335
9446 132.440102 34.415725278 264728.32921888353 3811224.0627337764
9447 132.440408222 34.415339417 264755.3984429765 3811180.549489788
9448 132.441050278 34.416142583 264816.6726454771 3811268.1502256137
9449 132.441449083 34.416069611 264853.12972648256 3811259.1297530364
9450 132.441666667 34.416027222 264873.01315209875 3811253.922567504
9451 132.441361056 34.415743861 264844.1249080129 3811223.2000560607
9452 132.43720425 34.416134528 264463.090537563 3811276.194332648
9453 132.441666667 34.415687833 264872.0624273451 3811216.275577619
9454 132.441275278 34.415428222 264835.3551106446 3811188.386714594
9455 132.440018361 34.415414806 264719.7701014221 3811189.8176628514
9456 132.440806667 34.415263083 264791.8133193785 3811171.156697318
9457 132.439746806 34.415461833 264694.9380854288 3811195.6650341027
9458 132.441199694 34.415191083 264827.74232769164 3811162.2573838257
9459 132.441666667 34.4153515 264871.1202714638 3811178.9675785736
9460 132.441452028 34.41539175 264851.5014217008 3811183.9306513574
9461 132.4362425 34.414516389 264370.13581969676 3811098.9378072754
9462 132.436290556 34.414469444 264374.42184545187 3811093.6185917035
9463 132.436532778 34.414232778 264396.0251312472 3811066.8027233453
9464 132.436567778 34.414198889 264399.14758541604 3811062.9621400544
9465 132.437754389 34.414961167 264510.37208014505 3811144.758940135
9466 132.435660472 34.41068225 264305.8649048764 3810674.9866014076
9467 132.435597139 34.410302194 264298.9753843277 3810632.9759171833
9468 132.434511278 34.411432028 264202.3202108679 3810760.8310150714
9469 132.434623556 34.411333361 264212.3652253195 3810749.6249187947
9470 132.440994528 34.40873 264790.77924308134 3810446.033338355
9471 132.439789222 34.410806444 264685.7876111166 3810679.1637399704
9472 132.44022275 34.410714833 264725.3869689448 3810667.9946834072
9473 132.440975944 34.410407917 264793.7715295121 3810632.2006257735
9474 132.441109306 34.410462556 264806.1851992303 3810637.9518384044
9475 132.441137222 34.410246417 264808.1461403618 3810613.9116476215
9476 132.441666667 34.410872194 264858.5733483472 3810682.0972411497
9477 132.441666667 34.416416139 264874.10262897256 3811297.063491532
9478 132.441082722 34.416666667 264821.1236355524 3811326.2093284377
9479 132.437795194 34.416666667 264518.90810427465 3811333.8481926154
9480 132.440295444 34.416666667 264748.75085128535 3811328.0377440443
9481 132.439546917 34.416379944 264679.1364757335 3811297.9716903893
9482 132.435421778 34.416666667 264300.72479042783 3811339.3691449417
9483 132.435689778 34.415603722 264322.37689143454 3811220.837268245
9484 132.441621056 34.413260806 264861.07078675355 3810947.1616458837
9485 132.441666667 34.41321125 264865.1250667488 3810941.558724883
9486 132.441593778 34.411393361 264853.33215820603 3810740.077268591
9487 132.441666667 34.411594583 264860.59672501264 3810762.228756556
9488 132.441666667 34.411299306 264859.76966388675 3810729.474943668
9489 132.436459639 34.410441361 264378.6598803699 3810646.406539498
9490 132.436428833 34.410507583 264376.01359835046 3810653.8239306347
9491 132.43763775 34.408794389 264482.3490881719 3810460.975049229
9492 132.43706525 34.409210917 264430.88410270517 3810508.5099612637
9493 132.436211639 34.415181833 264369.1667894532 3811172.8246034747
9494 132.437850472 34.414901667 264519.0380505159 3811137.9354545875
9495 132.439055167 34.416556556 264634.4260305857 3811318.705212664
9496 132.439169861 34.416666667 264645.2783832225 3811330.652835812
9497 132.438899417 34.416666667 264620.4170325366 3811331.2813359695
9498 132.439315556 34.416404889 264657.93781632924 3811301.276323467
9499 132.437036472 34.408627917 264426.6025451225 3810443.907128799
9500 132.437073639 34.40857175 264429.86196588946 3810437.590326274
9501 132.440957861 34.408760806 264787.49450968497 3810449.535654098
9502 132.43483225 34.408780833 264224.3828417928 3810465.997644913
9503 132.4352785 34.40857875 264264.8421733621 3810442.5428412347
9504 132.436832444 34.409101083 264409.17261165474 3810496.8679509913
9505 132.436991389 34.408696083 264422.64902604616 3810451.573340851
9506 132.436636639 34.4086995 264390.04406755406 3810452.7774253627
9507 132.436560528 34.409079056 264384.11185285996 3810495.0570218004
9508 132.436727528 34.409324222 264400.1532046785 3810521.863842305
9509 132.436742111 34.409929806 264403.1933211025 3810589.0048420588
9510 132.436692667 34.409373167 264397.0855760281 3810527.374188766
9511 132.436546806 34.409994111 264385.4183561195 3810596.592192673
9512 132.43620375 34.409707917 264353.0760986134 3810565.6438802863
9513 132.435984806 34.410794556 264335.9976669389 3810686.6896195486
9514 132.435803472 34.410880944 264319.5693506765 3810696.694182226
9515 132.436048722 34.409774333 264339.00993400265 3810573.371787174
9516 132.438769306 34.408920583 264586.7343028508 3810472.342953949
9517 132.441666667 34.409196833 264853.88088725973 3810496.2566557107
9518 132.441666667 34.409381278 264854.3974830634 3810516.716343759
9519 132.441666667 34.4100805 264856.3558947203 3810594.278027872
9520 132.439626333 34.410800944 264670.7971045443 3810678.93206548
9521 132.439281472 34.410911889 264639.4035780947 3810692.0399734285
9522 132.43880525 34.411186778 264596.39329005545 3810723.6388852657
9523 132.437574444 34.411735278 264484.7792376583 3810787.342784784
9524 132.438626306 34.413198917 264585.5850197959 3810947.252939625
9525 132.438815278 34.411402333 264597.9196378469 3810747.52619206
9526 132.438697778 34.411817889 264588.2827463811 3810793.895154208
9527 132.439176417 34.412495361 264634.185037234 3810867.931975747
9528 132.438739583 34.412044694 264592.7620248029 3810818.9565252517
9529 132.440480278 34.411207278 264750.44259763614 3810722.021385584
9530 132.440459417 34.411366778 264748.97172906477 3810739.762492358
9531 132.440011361 34.411573694 264708.3602286855 3810763.7555076703
9532 132.438161861 34.415753972 264550.0547937107 3811231.7542112586
9533 132.438424861 34.416019139 264574.97585318505 3811260.5567246266
9534 132.439220556 34.416265639 264648.81418130104 3811286.050651731
9535 132.441194639 34.41284475 264820.7039751091 3810902.0003287345
9536 132.441666667 34.412933139 264864.3460545994 3810910.709056275
9537 132.441666667 34.4132775 264865.31063935184 3810948.907555353
